ID,n.ACWO,n.ALHU,n.AMCO,n.AMCR,n.AMGO,n.AMKE,n.AMRO,n.ANHU,n.ATFL,n.YRWA,n.BARS,n.BCNH,n.BEKI,n.BEWR,n.BGGN,n.BHCO,n.BHGR,n.BLPH,n.BRBL,n.BRCR,n.BTPI,n.BTYW,n.BUOR,n.BUSH,n.CALT,n.CAQU,n.CATH,n.CAVI,n.CBCH,n.CEDW,n.CHSP,n.CLSW,n.COGO,n.COHA,n.CORA,n.COYE,n.DCCO,n.DEJU,n.DOWO,n.EUST,n.FOSP,n.GBHE,n.GCKI,n.GCSP,n.GHOW,n.GOEA,n.GREG,n.GRHE,n.GRSP,n.HAWO,n.HETH,n.HOFI,n.HOWR,n.HUVI,n.KILL,n.LASP,n.LAZB,n.LEGO,n.LISP,n.MALL,n.MERL,n.MODO,n.NAWA,n.NOFL,n.NOHA,n.NOMO,n.NRWS,n.NUWO,n.OATI,n.OCWA,n.OSFL,n.OSPR,n.PBGR,n.PEFA,n.PISI,n.PSFL,n.PUFI,n.PYNU,n.RBNU,n.RBSA,n.RCKI,n.RECR,n.RODO,n.RSHA,n.RTHA,n.RWBL,n.SAPH,n.SAVS,n.SORA,n.SOSP,n.SPTO,n.SSHA,n.STJA,n.SWTH,n.TOWA,n.TRES,n.TUVU,n.UACC,n.UCSP,n.UNFI,n.UNHU,n.UNSW,n.UNWA,n.UNWO,n.USWI,n.VASW,n.VATH,n.VESP,n.VGSW,n.VIRA,n.WAVI,n.WBNU,n.WCSP,n.WEBL,n.WEME,n.WESJ,n.WETA,n.WEWP,n.WISN,n.WITU,n.WIWA,n.PAWR,n.WODU,n.WREN,n.WTKI,n.WTSW,n.YEWA,nbirds,richness,Point,Date,Year,Month,Day_of_year,StartTime,CloudCover,EstimatedTemperature,EstimatedWindVelocity,Observer,secondary.observers,Recorder,coords.x1,coords.x2,lc.50,forest.50,forest.100,forest.250,wetland.50,wetland.100,wetland.250,grassland.50,grassland.100,grassland.250,shrub.50,shrub.100,shrub.250,water.50,water.100,water.250,maxtemp_F,mintemp_F,precip_mm,PDSI,Palmer_Z,Z_1yr,Z_2yr,Z_3yr,Z_4yr,Z_5yr
2009-02-27 -P 12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2/27/2009,2009,2,58,936,85,50,0,Peter LaTourette,,P. LaTourrette,-122.2253485,37.40012986,Mixed,0.465,0.438,0.229,0,0,0,0.254,0.188,0.143,0.281,0.374,0.627,0,0,0,13.38,7.53,22.1,-3.52,1.28,-1.659166667,-1.346666667,-0.826388889,-0.472916667,-0.375833333
2009-02-27 -P 3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2/27/2009,2009,2,58,956,50,57,5,Peter LaTourette,,P. LaTourrette,-122.2261943,37.40287812,Mixed,0.615,0.38,0.247,0,0,0,0.3,0.318,0.309,0.085,0.302,0.444,0,0,0,13.38,7.53,22.1,-3.52,1.28,-1.659166667,-1.346666667,-0.826388889,-0.472916667,-0.375833333
2009-02-27 -P 6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,2/27/2009,2009,2,58,1033,40,53,5,Peter LaTourette,,P. LaTourrette,-122.2341497,37.40268131,Shrub,0.05,0.074,0.185,0,0,0.027,0,0,0.064,0.95,0.926,0.7,0,0,0.024,13.38,7.53,22.1,-3.52,1.28,-1.659166667,-1.346666667,-0.826388889,-0.472916667,-0.375833333
2009-02-27 -P 7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2/27/2009,2009,2,58,1013,40,55,5,Peter LaTourette,,P. LaTourrette,-122.2307194,37.40359685,Shrub,0.095,0.266,0.236,0,0,0,0,0,0,0.905,0.734,0.764,0,0,0,13.38,7.53,22.1,-3.52,1.28,-1.659166667,-1.346666667,-0.826388889,-0.472916667,-0.375833333
2009-02-27 -P 9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,2/27/2009,2009,2,58,835,90,49,0,Peter LaTourette,,P. LaTourrette,-122.2310957,37.39712356,Mixed,0.581,0.405,0.266,0.299,0.159,0.181,0,0.057,0.201,0.12,0.379,0.339,0,0,0,13.38,7.53,22.1,-3.52,1.28,-1.659166667,-1.346666667,-0.826388889,-0.472916667,-0.375833333
2009-03-07 -P 13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,13,3/7/2009,2009,3,66,847,0,54,0,Richard Jeffers,,Richard Jeffers,-122.2204788,37.40239736,Grassland,0,0.055,0.142,0,0,0,1,0.926,0.781,0,0.019,0.077,0,0,0,15.92,-1.101,0,-3.52,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-07 -P 14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,14,3/7/2009,2009,3,66,832,0,50,0,Richard Jeffers,,Richard Jeffers,-122.2232905,37.4042372,Grassland,0,0.003,0.238,0,0,0,1,0.98,0.699,0,0.017,0.063,0,0,0,15.92,-1.101,0,-3.52,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-07 -P 15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12,11,15,3/7/2009,2009,3,66,743,0,44,0,Richard Jeffers,,Richard Jeffers,-122.2092267,37.40112033,Forest,1,0.766,0.471,0,0,0,0,0,0.029,0,0.077,0.15,0,0,0,15.92,-1.101,0,-3.52,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-07 -P 16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,16,3/7/2009,2009,3,66,800,0,44,0,Richard Jeffers,,Richard Jeffers,-122.2151503,37.40199896,Mixed,0.312,0.334,0.595,0,0,0,0.565,0.451,0.216,0.123,0.215,0.189,0,0,0,15.92,-1.101,0,-3.52,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-07 -P 17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,17,3/7/2009,2009,3,66,901,0,52,0,Richard Jeffers,,Richard Jeffers,-122.2179634,37.39996956,Mixed,0,0.039,0.149,0,0,0,0.458,0.664,0.563,0.542,0.297,0.238,0,0,0,15.92,-1.101,0,-3.52,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-07 -P 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,2,18,3/7/2009,2009,3,66,821,0,48,0,Richard Jeffers,,Richard Jeffers,-122.2260564,37.40583565,Grassland,0.012,0.018,0.357,0,0,0,0.988,0.975,0.483,0,0.007,0.16,0,0,0,15.92,-1.101,0,-3.52,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-13 -P 19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,19,3/13/2009,2009,3,72,905,100,47,0,TED CHANDIK,,MARION SMITH,-122.2301359,37.40801194,Forest,0.944,0.937,0.695,0,0,0,0.056,0.04,0.097,0,0.023,0.207,0,0,0,19.03,5.746,1.27,-3.52,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-13 -P 20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,20,3/13/2009,2009,3,72,846,100,44,0,TED CHANDIK,,MARION SMITH,-122.2318332,37.40595381,Shrub,0.196,0.178,0.322,0,0,0,0,0.022,0.006,0.804,0.8,0.672,0,0,0,19.03,5.746,1.27,-3.52,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-13 -P 22,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,22,3/13/2009,2009,3,72,832,100,45,0,TED CHANDIK,,MARION SMITH,-122.235004,37.40774166,Forest,0.972,0.812,0.601,0,0,0,0,0,0.039,0.028,0.188,0.352,0,0,0.008,19.03,5.746,1.27,-3.52,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-13 -P 23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,23,3/13/2009,2009,3,72,930,90,48,0,TED CHANDIK,,MARION SMITH,-122.2259759,37.40845328,Forest,0.728,0.785,0.767,0,0,0,0.272,0.215,0.224,0,0,0.009,0,0,0,19.03,5.746,1.27,-3.52,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-13 -P 24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,24,3/13/2009,2009,3,72,1004,50,48,0,TED CHANDIK,,MARION SMITH,-122.2225145,37.41065679,Forest,1,0.956,0.779,0,0,0,0,0,0.106,0,0.043,0.061,0,0,0,19.03,5.746,1.27,-3.52,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-13 -P 25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25,3/13/2009,2009,3,72,1030,50,45,0,TED CHANDIK,,MARION SMITH,-122.2270843,37.41064937,Forest,1,0.926,0.858,0,0,0,0,0.074,0.139,0,0,0.003,0,0,0,19.03,5.746,1.27,-3.52,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-13 -P 26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,26,3/13/2009,2009,3,72,1046,50,50,0,TED CHANDIK,,MARION SMITH,-122.2309192,37.41066399,Forest,1,0.915,0.702,0,0,0,0,0.085,0.263,0,0,0.007,0,0,0,19.03,5.746,1.27,-3.52,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-13 -P 27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,27,3/13/2009,2009,3,72,1106,50,50,0,TED CHANDIK,,MARION SMITH,-122.2358986,37.41089387,Forest,1,0.95,0.51,0,0,0,0,0.037,0.267,0,0.013,0.056,0,0,0,19.03,5.746,1.27,-3.52,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-18 -P 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,1,3/18/2009,2009,3,77,812,10,47,2,BOYCE BURGE,,PHIL LEIGHTON,-122.2390845,37.40605149,Mixed,0.343,0.383,0.45,0,0.001,0.011,0.657,0.462,0.261,0,0,0.092,0,0.154,0.187,11.54,5.159,13.46,-3.52,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-18 -P 2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,2,3/18/2009,2009,3,77,905,5,51,1,BOYCE BURGE,,PHIL LEIGHTON,-122.2420725,37.40504976,Mixed,0,0.047,0.254,0,0,0,0.696,0.782,0.628,0.304,0.171,0.081,0,0,0,11.54,5.159,13.46,-3.52,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-18 -P 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,21,3/18/2009,2009,3,77,830,0,46,1,BOYCE BURGE,,PHIL LEIGHTON,-122.2383585,37.40971611,Forest,1,0.867,0.696,0,0,0,0,0.09,0.2,0,0.043,0.048,0,0,0,11.54,5.159,13.46,-3.52,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-18 -P 28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,28,3/18/2009,2009,3,77,10,5,57,0,BOYCE BURGE,,PHIL LEIGHTON,-122.2343224,37.39824835,Wetland,0.167,0.21,0.213,0.818,0.598,0.416,0.009,0.127,0.149,0.006,0.064,0.098,0,0,0,11.54,5.159,13.46,-3.52,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-18 -P 4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,4,3/18/2009,2009,3,77,925,5,56,1,BOYCE BURGE,,PHIL LEIGHTON,-122.2398965,37.40091423,Wetland,0.215,0.237,0.143,0.785,0.744,0.61,0,0.019,0.131,0,0,0.006,0,0,0.056,11.54,5.159,13.46,-3.52,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-18 -P 5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,3/18/2009,2009,3,77,944,5,55,0,BOYCE BURGE,,PHIL LEIGHTON,-122.2368565,37.40026408,Wetland,0,0.069,0.167,1,0.884,0.597,0,0.045,0.106,0,0.002,0.051,0,0,0.02,11.54,5.159,13.46,-3.52,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-18 -P 8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,8,3/18/2009,2009,3,77,847,5,49,1,BOYCE BURGE,,PHIL LEIGHTON,-122.241403,37.4081603,Mixed,0.279,0.473,0.668,0,0,0,0.658,0.509,0.268,0.063,0.018,0.018,0,0,0,11.54,5.159,13.46,-3.52,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-30 -P 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3/30/2009,2009,3,89,834,100,52,8,Peter LaTourette,,E. Ehmke,-122.2321885,37.39993876,Forest,0.919,0.589,0.395,0,0,0.007,0.054,0.325,0.232,0.027,0.086,0.367,0,0,0,16.14,2.167,0,-3.69,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-30 -P 11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,11,3/30/2009,2009,3,89,852,100,56,3,Peter LaTourette,,E. Ehmke,-122.2284434,37.39931872,Forest,0.728,0.473,0.357,0,0,0,0,0.027,0.107,0.272,0.5,0.537,0,0,0,16.14,2.167,0,-3.69,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
2009-03-30 -P 12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,3/30/2009,2009,3,89,908,0,59,4,Peter LaTourette,,E. Ehmke,-122.2253485,37.40012986,Mixed,0.465,0.438,0.229,0,0,0,0.254,0.188,0.143,0.281,0.374,0.627,0,0,0,16.14,2.167,0,-3.69,-0.84,-1.508333333,-1.272916667,-0.749444444,-0.473125,-0.3865
